review_text,label
Having a problem with erratic shifting and banging in and out of gear at certain speeds. Dealer did software upgrade-no change.,neg
"My car has had electronic problems since it was 1 week old. Dealers says I need to deal with Michigan HQ if I don't think numerous repairs are fair. The car cost $35,000 and I have a 5 year loan on it. It has only 8700 miles on it and is unreliable. I hope Michigan comes through because based on the reviews it is normally a great car.",neg
"The new grand Cherokee has totally forgotten where it came from. True Jeeps are tough, high riding trucks that can go anywhere. The new Wk (Short term for Grand Cherokee) is just a grocery getter. It sits too low to do any true off-roading without major modifications, all the luxury junk inside just weigh the thing down, causing the fuel mileage to be horrible and would cause the thing to get stuck every 2 feet on a true trail. And even worse is it doesn't even come with 4 wheel drive standard, that's an extra 3 grand!! And now that Chrysler is owned by Fiat (aka ""Fix It Again Tony"") the thing is bound to be totally unreliable. My overall opinion: This is just another good truck turned to junk by people who have no idea what they are doing and i do not recommend it to anyone who needs a truck.",neg
"Worst new car I ever bought. Evident vibrations at idle. Brought to service 4 times including a different location. All said it was normal. In the old days they would have adjusted the idle, cleaned the carburator and or fuel pump. Couldn't wait to trade in after 1 year. When I was at speed it was fine, but at idle very uncomforting to feel and I mean FEEL the vibrations, especially when the A/C was on..",neg
"This is my second Subaru and I did not hesitate to buy another, now I regret it. After two oil changes in 5,000 miles it started using oil at a rate of MORE than a quart every 1,000 miles. Currently having a oil consumption test but noted the dealer over filled the car by a 1/4 quart when I got home.",neg
"Planned to get a Forester when my Jeep Cherokee (the small one) needed to be replaced. Then the Forester grew, and not just a little. Now it is significantly larger than my Cherokee and I need to find something else as a replacement. Sad since we have owned 3 other Subarus and are very pleased with them.",neg
"Lots of people love this car and it is well rated so we bought one. It is a complete rattle trap. The doors rattle, the center console rattles the steering console rattles. There are videos on Youtube that SHOW these problems SEE VIDEO When you take it to the dealer and SHOW them the videos it still take them a week to fix it. Really? they have never seen this before? Sadly for the squeaks where there are no videos they are clueless- I am selling this 1 yr. old car today and getting a Pruis V. Sabaru should have stuck to selling simple reliable cars",neg
My entire family has had subarus. I bought this one when our child was born hoping to keep it until she was in her teenage years. I have had several issues with it burning oil. Dealership has been unhelpful. Subaru has been helpful. Now looking to offload it and will not be buying a Subaru again.,neg
"I have owned this car for a few weeks now and very disappointed. I am 6'2"" and don't fit the car. The distance from the pedals to the steering wheel is to short. If I slide the seat closer for comfortable steering my legs are cramped if I back the seat up then my arms are stretched out to reach the wheel. The drivers seat is very uncomfortable and no combination of seat and steering wheel adjustment makes it comfortable. The dash illumination is a hideous red which is distracting when driving at night. There is a lot of road noise that makes listening to the radio difficult. At high RPM it sounds like the engine is going to explode. I have a half hour commute and can't wait to get out of this vehicle each day.",neg
"Clumsy dull steering, very poor seating, too few compartments, miserable little backup screen, off -centered instrument cluster, rough ride. Good gas mileage. Should have bought the last of the 2013's.",neg
"I've driven a 2006 Forester until now which I loved, but unfortunately hit a deer (great crash test results, however!) This one has some pros: roomy, great views, love the CVT, peppy, nice radio, but: This car has the worst ride of any vehicle I've ever driven. I don't know how they passed this new suspension. If you have back problems or kidney problems, this is not your vehicle. You will feel every tiny bump in the road. Other reviewers have called the ride 'skittish', 'unsettled', 'jittery', 'tiresome and annoying'. I agree with all of those. It is a very hard ride, very jarring - constantly bumping and jostling, while at the same time rocking side to side. It's a shame because I can't really enjoy the vehicle's many good properties because I am non-stop gritting my teeth with annoyance about the ride. Subaru really dropped the ball on this one. If I had driven it for a while other than a round the block test drive, I would have made a different choice. I've aired down the tires and that doesn't help much.",neg
"I own this car and would not buy it again, I owned a 2011, it had oil consumption problems that took 6 months to get help with and then on the freeway my catalytic converter blew out from too much oil build up! They convinced me that the 2014 was the way to go and I would not have this problem again, well yesterday my low engine oil light came on(I change my oil as recommended by Subaru) and I was a quart low! Here we go again. Oh and by the way Subaru says burning that much oil is normal.",neg
I bought the car a few days ago.It feels very unsafe. I can't see out the rear view mirror at night because it is so dimmed. I feels like there are blind spots that I didn't have in my old car. Cargo cover is extra on even the premium model though the model I was shown had it. I feel like I am stuck with a car I hate driving.,neg
"I have had my 2014 Forester 2.5i premium trim for about 3 months now and am really disappointed in the ride of this new model. i turned in a 2010 Forester, same model and trim, then leased this new model. I was so looking forward to this new design that changed the side view mirrors and front windshield design, That had been my only complaint in the 2010 model. The mirror placement created a huge blind spot , especially when turning left. I saw the 2014 at the Detroit International Auto Show and was trilled to see the change in mirror design. I couldn't wait to lease this new car! I was expecting my 2010 with the mirror fix. Boy was I shocked when I drove it home.(MY big mistake was not test driving the car I leased, it came from out of state. Lesson Learned for you readers, Drive the car you think you want BEFORE signing any papers.) The ride is terrible. The car ""bounces"" my word, the auto word I guess is ""firm"" over, any kind of road imperfection, not just the obvious pot holes. It is very uncomfortable and annoying to have your body and car constantly shaking or quivering. Subaru tells me it's the redesign of the suspension that makes for a more firm ride. If you like a comfortable ride for city driving this is NOT the car for you!! I have always relied on the quality and safety of a Subaru, but time will tell if this model lives up to those standards.",neg
"If you can tolerate the seats, you'll love this vehicle. I'd been test driving cars for a couple of months and finally took my wife out to test drive the cars I liked best. We got into the new 2014 Forester 2.5i and she LOVED it just like me! Quiet, responsive handling, smooth ride, and nicely equipped. Luckily we took it on an extended test drive instead of just around the block. After 20 minutes our legs and backs were feeling uncomfortable. After 40 minutes it was just downright painful. The seats are too short, too narrow, and the passenger seat is too high! (my wife also felt like the driver's seat was leaning to the left, which I had never noticed.) We were so disappointed since we loved every other aspect of the vehicle. Afterwards I searched the internet and found that Subaru seats have caused back and leg pain in hundreds of customers. Some of them lost thousands of dollars because they had to sell or trade it in for a new car because they couldn't tolerate the seats. So make sure to take it on an extended test drive. Come on Subaru! Listen to your customers! People shouldn't have to find after market solutions to seating discomfort in a brand new vehicle!",neg
"Needed an AWD on our hill for the winter, but also needed space for our camping, hiking & biking trips. Lost some space when we sold our minivan for this, but still has plenty of storage. Wish the console was a little bigger-it is deep. Also the console which serves as the elbow rest is short, so really unusuable as an elbow rest if the seat is forward.  Very easy to fold down the seats & love the sun/moon roof. Great turning radius  but haven't driven it off road yet. Plenty of pickup. Auto climate control is a little tricky to figure out. But overall, felt it is a much better buy & better visibility than a Santa Fe Hyundai, Ford escape, Honda, or chevy equinox. Nissan rogue & even the subaru outback.",pos
Highly Recomend This car!!,pos
"I can’t speak to the long term reliability but  the 2018 Forester is in the last year of its current generation, so theoretically most of the bugs have been worked out and a lot of the little imperfections have been smoothed out. These facts made my decision easier, any knowledgeable mechanic will tell you not to buy a vehicle in the first couple years of its current generation. 

I’ve drove automatic V6 vehicles for the last 10 plus years and was apprehensive about a 4 cylinder CVT drivetrain. I was instantly shocked how smooth and powerful the combo transfed thd power. The 4 cylinder boxer/Cvt feels soo much more refined than my V6/autos up hill, highway merging, passing on highway, absolutely no compromise or concerns! I can’t say enough how happy I am with the mechanical performance. I also got to drive it around in 3 inches if snow it was as surefooted in the snow as any 4wd vehicle I’ve ever driven. With last years added sound deadening  I found the cabin to very quiet and comfortable. Also the suspension feels composed on rough roads. 

It would of been nice if the 2018’s came with Apple Car Play but it wasn’t a deal breaker, as the factory Starlink 7 in. unit is pretty slick, and has performed perfectly.

Gas mileage has been really good so far, and I would expect it to get even better after the 1000 mile break in period us done. 

I wanted a Jeep Wrangler my entire life but once I started researching Wranglers I quickly saw the Jeeps  lacks value, and safety features. To me the Forester seemed like the perfect substitute for a Wrangler. The Forester has an panoramic moonroof, way more safety features, gets way better mpg, and most likely way better reliability. Not to mention Subaru gas better financing and are considerably cheaper msrp than a comparable Wrangler. Not to turn this into a dump on a Wrangler review, nothing else totally compares to one but for my situation this is what made sense.",pos
Always bought Honda and Toyota now I’ve been converted.,pos
Only disappointment was that routine maintenance was not included during the warranty period.,pos
"My 2018 Subaru Forester is wonderful! They have made improvements since the 2012 model (my last car)--better acceleration, quieter & roomier interior, much smaller blind spot.",pos
"Reliable, great drive, easy handling and no fatigue, a bit punchy initial acceleration and effortless cruising, sure braking, easy getting in and out, great cornering, fantastic on snow and ice- full time dynamic AWD, traction control etc., great on gas (have got 41 on some trips), good cargo through hatch with back seats folded down and roof rack, great visibility but no tinting, uncomfortable in summer. Ok infotainment and electronics, phone pairing lost often, daylight savings does not stick. A bit stiff ride (needed for an SUV). Hood of soft material (aluminium perhaps) dropping acorns put three dents, body panels similarly feel soft. Body seems to have a bit of flexi which adds to its comfort on trails, not an extreme off-roader but enough for the unpaved trails.",pos
Great SUV for the money,pos
the headrests are a little hard and push forward a bit.,pos
"A good deal of research and positive reviews in favor of Subaru is what moved us down the path to purchase the Forester.  We're newbie's with less than 200 miles on the unit however really enjoying all the features. Navigation, the Starlink system, and Mirrorlink are poorly developed.  Although the local dealership and salesperson seemed quite knowledgeable they could not get the Mirrorlink system to work even though all the software on both my phone and the vehicles's display unit (Heads-up) are compatible. I suspect using Google Maps for navigation will continue however I will also continue to work with Subaru on the Mirrorlink system. The Forester was purchased primarily for the gas mileage and other features (beyond navigation) so we're pleased so far.",pos
Our Last Subaru was very good but high maintenance cost after 40 k miles,pos
"Investigate options and incentives being offered, so you won’t be over charged. The Subaru Forester is a great automobile, excellent rating for safety, roomy, versatile, and back seats lay flat for large cargo. My last Subaru Forester lasted fifteen years and I just purchased a 2018 Subaru Forester I expect it to last another fifteen years!",pos
"I test drove several cars and a few trucks including the CRV, Rav4, Tacoma, and Escape. I loved the Forester Premium XT Turbo and ordered one in early January. I love the minor changes including the boxier front end. I have only been driving it for a few weeks but I am more than pleased. I wasn't looking for mind blowing mileage since I ordered the turbo, and am happy averaging 25 MPH with a mixture of city/highway driving. On a recent 400 mile trip I averaged 28 MPG. The comfort is very good and the visibility is outstanding. Subaru has vastly improved the quietness of this vehicle. The leg room is great, even in the backseat. My 5' 10"" 250 pound frame fits this SUV very comfortably, and the vehicle is easy to get in & out of. I was never real technical and the backup camera, blue tooth phone capability (downloaded my entire phone list, works great) , and simple GPS system meet my standards. It has starlink (similar to onstar) and Siriusxm radio I am currently using, will evaluate and decide whether to keep them.",pos
"I considered a number of vehicles to replace my wife's car.  We finally settled on the Subaru Forester as being the best quality, safety and value vehicle.  The comfort and convenience features of the touring model made the choice easy, so much so that I replaced not just my wife's car, but mine as well.  Lots of perks for the price.  Handles great.  Acceleration is good, I found it to be much better than I've read on some reviews (it actually accelerates better than my wife's old Hyundai Sonata).  The crash avoidance, lane drift and adaptive cruise control are must haves.  Since I do most of my own repair work, I didn't opt for the extended warranty.  The cargo cover tends to make a slight metallic rattle on rough roads.",pos
"We have only had the car for about 1,000 miles, so some questions don't apply.  Overall, we are very happy with the purchase.",pos
Stayed with a Subaru. This is our 4th Subie in 15 yers. 1st one retired after 250000 miles. 2nd one (Outback 07)was totaled by a hit and run We lurched this on for all of the safety improvements.,pos
Take your time to go through the process in making your decision. The Subaru dependability and Forester Touring Model is a great combination! We really like this car!,pos
I have only had the car got three weeks but am very happy with the car so far. This may be more valid if I had 60 Thousand miles on the car.,pos
"I tried the Acura RDX infinity suv.  Ford  edge,honda crv",pos
just got car very happy as can be determined by review  Some questions are N?A mine is a2018  Forrester premium,pos
"I spent the better part of a year researching SUV's as I'm also the owner of a 2004 Tacoma TRD Off-Road.  Having spent 13 years in that truck, I was getting a little tired of the stiff ride and poor gas mileage, but I need something that can handle some off-road as well as poor driving conditions in the winter.  I was thinking of trading my truck for either a new Tacoma or a 4Runner, but really didn't feel like I'd get anything very different, especially from an MPG standpoint.  Enter the Forester.  My biggest concern was the available ""get up and go"" since I live at about 6100 ft in Colorado and frequently drive into the mountains where 10,000+ ft is common.  The XT was an obvious consideration but the MPG of the Limited 2.5i was very enticing.  After test driving the 2.5i up the local pass, I decided it would suffice.  I've got 2000 miles on the car and many of them are mountain driving.  No power issues whatsoever!  I'll admit I'm not racer, but I usually go about 5mph over the speed limit and have really had no problem with acceleration or keeping the speed up at all with the 2.5i.  If I could have gotten blind spot and RCTA on the XT without going all the way to a Touring model, I'd have probably gone that route (although I much prefer regular gas to premium).  Anyway, the Limited 2.5i has a very comfortable ride and I'm averaging about 28mpg in town and 35mpg on the interstate...again, at real altitude!  Also, I got to keep my truck!  I couldn't be happier with my decision.",pos
"It was time for a replacement for my Jetta TDI. Living in New England it is four wheel drive or walk home. I am a retired businessman living on a fixed income so getting the best value is important. I narrowed the search to a Kia Sorento and the Forester. Both were impressive on the test drives with the Forester edging out the win by being tighter and quieter. The layout of the cockpit was better in the Forester and I was able locate and understand marginally better. Once I began driving I became more impressed with all of the aspects of the Forester. It does things for me like; reminding me to stay in my lane, put my brakes on to slow properly, eyes in the back of my head with the camera. It is not going to win a drag race but I can merge into traffic with no problem. Bottom line is, It feels solid and drives the miles in an honest and straightforward way. I am actually looking forward to snow season this year.",pos
"Having driven Honda's for many years, & deciding it was time to give up my Honda Pilot of 13 years, & decided to downsize, I chose a Subaru because of its safety features and realiability.  I also ski in the winter, & weather & road conditions in our area can be pretty tricky at times, but with the all wheel drive I hope to get great traction.  My lease specialist (Brad Lunar) was very thorough throughout the entire process and made me feel comfortable with his expertise.",pos
"Very comfortable car, performs quite well. Based upon friends & neighbors who own them, Subaru Foresters & Outbacks are extremely reliable, great in snow & ice. We only have 400 miles, but very confident reputation is valid. Looking forwward to trying the Forester in the mountains this winter.",pos
"Review at 1000 miles:   We spent the last six months researching and test driving for our first new purchase.  We had a budget of $35k and the final three contenders were the BMW X1, Honda CR-V Touring and the Subaru Forester XT Touring.    We live at altitude in the Pacific Northwest and are ""outdoorsy"" without needing extreme off road capability.   We also take the highway up to fairly high altitudes for hiking and ski excursions.  Coming from a fun & spirited but extremely noisy and uncomfortable Impreza, we were looking for a good blend of comfort and utility.  Forester XT Touring satisfied these criteria with the added FUN factor that the CRV just didn't bring to the table.  The Forester XT has *almost* all of the get-up-and-go of a WRX with off road capability and a far, far quieter ride.  I find the CVT to be quite responsive, particularly in the Sport mode.  Interior comfort is impressive;  I'm 6'4"" and 220 lbs, and have so far taken three 2+ hour trips behind the wheel, on highway and Forest Service roads.  The cabin is quiet, with excellent visibility on all sides.   While not quite the same in terms of luxury, at this price point, to get the AWD on the X1, we'd have been dropping closer to $40k.  I just couldn't justify paying the premium for mostly a badge.  Only qualms so far is the entertainment suite: Starlink is basically useless aside from Pandora.  Navigation combined with Sirius XM traffic is quite useful.  Eyesight suite is powerful, useful and intuitive and is what ultimately swayed our purchase.  Considering our Impreza lasted reliable 275k miles with strict maintenance, I am confident that the Forester XT will be reliable for years to come and serve our needs well.",pos
"Hit a deer with my 2015 Forester and totaled it. I liked it so much, I bought a 2017 Forester, but not before I test drove just about everything in its price range. The Forester still suited my needs best for economy, real 4wd ability, roominess , handling,  ground clearance, and acceleration from a stop. I rated this car highly in just about every category compared to similarly priced suvs . The CVT transmission is particularly well suited to this car, reacting quickly to throttle input on hills and stop signs where others searched for gears or just would not get the car moving in a timely fashion creating some hairy moments when trying to get into traffic. When going on a trip, my wife wants to take everything, including the sink, but somehow, we manage to get it all in. Muddy fields, washed out farm roads, and interstates have been no problem. I am not saying this is the best suv out there, but it is hard to find a base model suv that will do most everything well. This one comes as close as anything I could find, in 2015 and 2017.",pos
"Great car, my first automatic a real reliable pleasure to drive. For an SUV, extremely comfortable.  Got it for the winter and I have been using it all the time.",pos
"Traded in my 2015 Rave 4 with 10k miles for 2017 Subaru Forester Touring. The ABS ""REALLLLY"" works faster than I could. Avoided a collision when a fool cut right in front of me. when my foot hit the brakes the pedal was already down with inches to spare.",pos
"This is our 6th Subaru, and so far best one yet, powerful, good looking, EyeSight is really great better then anybody else so far, stock tires not so good, took them of at the dealer and put Michelin Premier AS just to be safe, stock one sold on craigslist, we've got all possible options on it, and we really love it, brown interior looks great, really fun to drive, definatly recommend to any one who is looking for Subaru, visibility are tremendous too.",pos
Past tests have rated this vehicle very favorable.,pos
"This is a great car so far, I wish I would have bought one much sooner",pos
"Add body side moldings, door edge guards, rear bumper cover and side window deflectors as accessories as most dealer lot models are displayed without.  These can be dealer installed and protect the door edge, body side panels and bumper from damage. Side window deflectors are great as they allow driver and passenger window to be slightly opened while keeping out rain.",pos
"This is our third Subaru, the first was an Outback it's equity helped us get out of a Mini Cooper S lease. No problems with the wagon at all, wasn't happy about the looks but great for beach and carrying around a new born. Then we thought she since she is getting older we could get by with the sportier looking Subaru Crosstrek. Great car for beach and dependable averaged 32-33 MPG in the city, a bit slower than the Outback. But we soon realized that it was to small for the three of us, no problems with any of the vehicles( oil burning, unusual trips to dealer). We took the Crosstrek in for routine maintenance and test drove a Forester 2.5i premium excellent vehicle getting 30 MPG in the city , real quite inside, seating position is quite a bit taller and a lot more cargo space :-] . Loaded it up this past weekend and went to the beach, the all wheel drive system is better than Crosstrek, we never got stuck in it but there is an obvious difference. The text to speech function, 8"" display, power drivers seat, reclining rear seat , rear center arm rest with cup holders and the panoramic sun roof are great. I replaced the interior light bulbs with leds they make the interior look better at night. A definite keeper..",pos
Assembled in Indiana. Have had 4 SUV's and this one ranks among the best I have owned,pos
"Update:  I've owned the Forester for over 7 months now.  I still love the car.   The only slight negative I've noticed is that with the 23mpg and a 16 gallon gas tank.  I have to fill up a few more times a year as the range with my driving history on a full tank is under 400 miles.  

I had a 2009 Mazda 6 Grand Touring with a 6 speed stick because it was fun to drive.   The Forester XT is just as fun and I'm going to love driving in the snow.  So far, all my driving has been city and I'm avg about 23mpg.  Not too bad as I have a bit of a lead foot and a turbo.  The sport sharp mode is great fun and quick.  I really like the feel of this car on the road.  It's quiet and handles well.   The ride is surprisingly comfortable even compared to my wife's Legacy.   Turning into a parking spot is excellent compared to most cars I've driven (I travel quite a lot so drive many different types of rental cars).   I can't think of much I don't like.  There a few 'it would be nice' things; a bigger console, easier way to switch between radio and USB while driving, a little stiffer-feeling brake pedal (just feels a little soft after the Mazda).... that's about it.    I drove it in very heavy rain a  couple times where it plowed through 6 inches of water and kept me straight, really confident.   Eyesight (with adaptive cruise), lane assist, automatic braking, rear traffic detection are all really good reasons to buy the higher Subaru trims.   I'm very ok with the CVT (turbo XT gets a better transmission than 2.5 trims).  The CVT shifts fine, I like that I can set the cruise and it will slow me to the set speed going down fairly good hills without hitting the brakes.   I like to play with the paddle shifters once in a while just for fun.   I'm pretty sure if no one ever mentioned it had a CVT most people wouldn't actually notice.    I looked at the 2017 Outbacks but the Forester is much easier to get into and out of than the Outback.  It's got fantastic vision - you can see everything around you.",pos
"My Forester Premium with EyeSight is the most effortless vehicle to operate that I have ever owned.  It is effortless for me at 6 ft., 225 lbs to get into, and my wife at 5'1"" also finds it very easy to get into.  The seats are very comfortable and the seating position great.  Visibility is great also.  I fold the second row seats down and visibility probably rivals that of the Pope Mobile.  Driving it is effortless also, acceleration is more than adequate, handling is nimble, parking it is the easiest I've ever experienced, other than my old Jeep Wrangler, and the ride on the highway feels ""well connected"" to the road.  It's quieter than my 2011 Toyota Highlander Limited and the engine is about as smooth.  I have averaged 34 MPG over 14,000 miles, getting 38 MPG at posted highway speeds, and occassionally 40 - 41 MPG when keeping speed below 65 MPH.  The EyeSight really helps take stress off on long trips, with the adaptive cruise control being especially helpful.  I'm now considering trading my Highlander in on an Outback to get the EyeSight feature on my wife's vehicle, though, she rarely drives the Highlander anymore, opting for the Forester instead.  A great vehicle at a very reasonable price.",pos
"Great vehicle, but you may want to check out the front seat first.  I have had trouble for quite some time tying to get the front seat to adjust to me properly so much so that my left leg and often my left arm does not go numb within a 1/2 hour of my drive.  Believe I have tried every combination with the seat and steering wheel.  It may be because the seat needs some time to soften up or it may be due to my height. The seat hits me under my knees, due to the length of the seat pan.  About two weeks into owing the car it has not cause as much of an issue.  The seat may be softening or I have figured out how to adjust it just so.  Just pray you do not have to move it like I did and then try to find that spot that worked again.  I just ordered two different type of seat cushions to see if that will help. The first one not so much yet.  Otherwise I love the car! It has a great HD radio.  I love that I can see all around me while driving in traffic.  I love the big windows, especially in the back!  I have not had time to play with all the other new gadgets yet, so I can not speak to them.",pos
"My wife and I test drove several vehicles from different manufactures.  Our last vehicle being a Toyota Camry Hybrid.  That was our baseline vehicle to compare our evaluation with.  The Toyota had great power and gas millage, but had some funky placement of controls (i.e., the cruise control being behind the steering wheel).  We found the Subaru Forester Touring 2.0XE, to be the best at meeting all our requirements.  The most important being Safety, where Subaru has done a great job with their eyesight system.  I particularly like the lane departure features, that will nudge you back into the lane before you cross over the lane marker.  For example, Toyota, only gives a verbal beep with no correction, and for someone who has high frequency hearing loss, you will never hear it.  The only thing I cannot hear in the Forester is the turn signal, however the Outback it was easy to hear.  The adaptive cruise control, greatly enhances the driving pleasure in congested traffic that is always slowing down and speeding up.  I only with it was a little faster on braking when approaching traffic that has stopped, especially in light traffic where it may not have locked on to a vehicle in front of it.  Gas millage is in the lower to mid twenty mpg range using premium gas for the turbo engine; which gives excellent power, especially for getting on to the Interstate Hwy with it's high speeds especially with a short on ramp.  The 360 view cannot be beat, with all that glass; however, we are glad that we had premium tint put on the windows and especially the moon roof, which greatly reduces the heating from solar radiation.  Living in a high desert, the sun can really brat down on you.  The headlights have what I call tunnel vision found on many vehicles these days.  Subaru, has helped with the side lighting, by having the headlights pivot in the direction of your turn, helping with the driver's side vision in the direction of the turn.   Have not had a chance to use or with only limited use, I can not fully evaluate other features yet.  We had most options added, however the cargo barrier is not a pet barrier for smaller dogs, and had it taken off.  This being a turbo, we could nor add several items on the front bumper.  Very pleased with our purchase, will consider another review later after I have driven it in all seasons.",pos
"For the cost, all safety features, all wheel drive, saddle interior, great visibly.  Whole package is tough to beat",pos
I loved every one of my Foresters.  Subaru is a company that puts quality and safety and clean air above profits.  The service I received at dealerships has always been done as scheduled with no unpleasant surprises.  They make it easy to stay loyal to the Subaru brand.,pos
"I recommend that a potential buyer should compile lists of their ""must haves"", might like to have and ""don't need"" features and options. During my shopping the finalists were Honda CR-V and Subaru Forester. With Honda their is very little room for building in your feature choices...the models are limited and each is ""set"" with its package of features- nice if you don't like making decisions. The Forester, on the other hand, has a larger selection of models to choose from so that you can customize the features AND price to your needs. Make sure to ask for the one page ""breakdown"" of the models and what comes with each. Furthermore you can get a more detailed listing of what is offered with each model on their website. I think in all my years of car buying this was the most informed decision I've been able to make. My experience with the sales staff was excellent. They know their cars and are straight forward in their approach- no ""hocus pocus"" with their answers and no pressure to buy instantly.",pos
Great vehicle and great service from the dealership,pos
"Comfortable like an old pair of jeans!! Too early to tell on some issues but having owned a Subaru for the last 6 years I expect ownership will not be troublesome at all. Past service experience has been VERY good. Update 10/4/17. Forester has become a ""Sunday car"" of sorts. Usage will pick up when the snow flies I'm sure. Have not had any issues with fit, finish, operation, or function of any systems or features on this machine. The stadium seating works well for my wife in terms of visibility and allows her to enter and exit with ease. The only service so far has been the oil change. Great car for us!",pos
the car is wonderful and fun to drive only down side is the dealer got a good and fair price after that not worth going back to pines subaru stay away from this dealer,pos
"Handles well, good acceleration, quiet ride",pos
Go to Edmonds.com and get internet prices.  No haggle with dealership.  Wish I knew this before with previous car purchases.,pos
This is a very sensible and practical vehicle.  To me it drives like a pickup truck which is a positive.  It handles bumpy roads well and is effortless to steer (others felt like you had to coax them to move). You sit high and window visibility in all directions is outstanding.    High marks for entry and exit.  All wheel drive is standard.  Many competitors offer AWD only as an option and then only on the high end models.,pos
"My Subaru history is a bit unique. My wife has owned 5 Subarus: 3 outbacks and 2 Crosstreks going back to the 90s. I now have owned 3, all Foresters. Unique? 2015 Limited. 2016 Limited. 2017 Touring XT - the King. Prior, I drove: 94 Nissan Pathfinder, 2003 Nissan Xterra, 2005 Xterra and an 08 Nissan Rogue for 180k miles. I had a bad bait and switch experience with a Nissan dealer when it was time to trade the Rogue. To the Subaru dealer I went, tested and purchased in the most easy, straight forward transaction I ever had. Loved the 15, got a call from the dealer asking if I would trade for a 16? Amazing resale trade value was an offer too good to pass. Had the 16 for 18 months and 18k miles. I had a performance itch. I went online with a query and had multiple dealers quickly respond. I kbb'd my Limited's book value and went deal'n. I soon found out how rare availability was for xt touring models. More so for color/option choice. Order waiting from Japan was 3/4 months. One dealer had a prior ordered Pearl White w Saddle Brown Leather interior ready to arrive within days. I was there to see it backed off truck w 3 miles on the Odometer. A 4 mile test drive sold me. Easy deal with my Limited's great retained trade value.  3 days later I'm still giddy with the Performance UPGRADE! Add the lux and safety and sound system (Harmon Kardon 440watt), Wheels and Exhaust upgrades over Stacked Limiteds... just Slammed. This ride destroys an Audi Q5 that costs over 50k in 0-60 and qm times and crushes it off road. I love a deal. I love and require reliable. I love real world functionality. Add this level of Luxury and Performance? Feeling Fine! 
Now at nearly 4k miles and 7 months of ownership, i can say I still love my choice and like new ride. Zero problems. I added stainless gas and brake pedals to up the sport and Love factor. The ride is Fast and I always drive with the #S button pushed to max the Sti turbo factor. Amazing “sleeper” factor reveals itself often at stop lights, on-ramps and xways! Macho $$$  status machines see my rear lights often and humble pie is Served. I once had a hopped up Mustang. With this XT, i get to enjoy the same thrills in a much more reliable and functional and modern Chariot! For the price... there is no competition. The Real competition is much, much more expensive.
Update at 1 year ownership. Still like new. Quality workmanship and materials in my Touring XT have proven themselves and wear and tear hasn’t presented itself. Eyesight system was recalibrated at first oil change at 5,000 miles under warranty after I noticed rear automatic braking wasn’t quite working as it should. Works great now and gives comfort and confidence should surprising incidents occur.
Engine and Performance still thrill and I just love goosing the accelerator whenever I can. This is just an enjoyable ride to drive....Anywhere! I live in a remote location only accessible by a hilly, pothole filled,  mile long,  one lane dirt road that any car or vehicle without 4wd would be wise to avoid. No problems with the Foz in the mud or in the ample snow faced this year.
Recently, upgraded exhaust system. Replaced perfectly fine and still like new stock exhaust with an ‘Invidia’ 3” custom cat back stainless steel exhaust for greater performance and sweet sounds.
My pearl white ultimate performance Forester XT Touring continues to Rock. My Sweet Ride continues to get approving looks and grudging approval from owners of much more expensive and less able vehicles.",pos
"We bought our first Subaru Forester in 2002 and are still driving it everyday.  We are amazed how much better the design, technology, and functionality have improved in the 2017.  We look forward to driving this Forester another 15 years!

We are STILL driving the 2002 Forester and our 2017 is so much better. We often are asked if we are interested in selling our 2002.

We would agree with the 2018 Consumer Reports. There is some level of engine noise during acceleration and on start-up. But, is very quiet during normal driving. The stability and comfort is excellent. Very impressed with all the driving safety and electronic entertainment systems.",pos
"We just purchased our Forester so we can't rate the reliability and the repair costs, etc. However, the amount of room in the SUV is fantastic; great headroom, great leg room, plenty of cargo space, and even a full size spare tire!  It seems to be a great value.  We are experiencing some difficulty in understanding the directions for customizing the lists for radio stations etc.  The manual seems a little difficult to understand but we may just need more time to ""play"" with the settings etc. All in all we are quite excited about our purchase and pleased with our experience at International Subaru of Merrillville.",pos
"There are a couple things that are different from the Honda I previously owned. The Subaru boxer engine does deliver torque, but it's not quite as peppy as the iVTEC from Honda. This hasn't been an issue though because the acceleration is still pretty good. The Symmetrical AWD is hands down my favorite part of the Forester. It's awesome. Also, spring for the All Weather Package. It really doesn't cost that much to add, and the heated side mirrors are really nice to have. The de-icers at the windshield wipers are really nice as well. I live in an area that gets more ice than snow, so these are essential.",pos
"My '02 was still going strong, but new safety technology was calling so I succumbed and am so pleased. I believe you can't find a better value for the price.",pos
