review_text,label
"This is my sixth Subaru since the early 90's.  The Forester has been reliable, but I'm not certain of its long term durability.  This is a 1.5 year old car with rattles, a jumpy transmission and a poorly designed and constructed interior.  Center console is trashed.  USB ports are designed so any accessory cord breaks the port.  Accelerator is problematic and very touchy.  Headlights are terrible at night and have already burnt out, which of course is not covered under warranty...  Engine has rattling valves and burns oil like its going out of style.  Dealers say this is normal.  My sixth and last Subaru.",neg
"Day after buying my Jeep Cherokee Latitude, I was driving to work and I get low oil pressure warning and car loses all pickup. Bring it to dealership the next day to find out that the connection that hold the oil filter on was cracked and spewing oil. After they fix that I notice the transmission slips on stop and go and when going from reverse into drive. Bring it back to dealership (2nd visit in less than a week of owning the Jeep). They assure me that the oil issue and the transmission are not connected. After keeping the car all day they tell me the computer isn’t giving them any errors to which I respond by telling them to drive it and tell me that there’s nothing wrong with it…. I get a call back the next day saying that they would do a transmission adjustment which takes a while and may not make a difference. When I pick it up I’m told, “The transmission has to learn your driving habits so that it can adjust to you and it will get better over time”. After diving a short distance I notice a slight difference but the issues were still there. Now I’ve got about 5500 miles on it and I notice a rattle under the car when it starts and a high pitched noise when sitting idle. The transmission is worse than ever. Backing out of my driveway is a daily adventure wondering if it’s going to engage smooth or slip and bang into gear jerking the car forward. When going up minor hills it will drop from fourth or fifth gear to first or second gear and send the RMP’s between 4k – 5k and making it sound like I’m trying to Evil Knievel the hill. If you do some research you’ll see that this is a common problem (transmission). I’ve going to be bringing it back to the dealership asking for some serious answers. I’d recommend that anyone interested in this vehicle wait another year or two until they figure the transmission out. Right now we’re the guinea pigs paying hard earned money to do their testing for them….",neg
The acceleration and handling is excellent. When I drive it it feels very stable and sure around obstacles. It is also surprisingly roomy inside.,pos
"Having driven Honda's for many years, & deciding it was time to give up my Honda Pilot of 13 years, & decided to downsize, I chose a Subaru because of its safety features and realiability.  I also ski in the winter, & weather & road conditions in our area can be pretty tricky at times, but with the all wheel drive I hope to get great traction.  My lease specialist (Brad Lunar) was very thorough throughout the entire process and made me feel comfortable with his expertise.",pos
"This car is a step up from my old Honda Accord in terms of comfort, safety, noise, and handling. Very good construction & interior quality in addition to numerous safety features. So far, it's everything I expected in a Toyota.",pos
"I had high hopes for this car. Bought this one new in April 2015. From day 2 we noticed the vibrations and noise. The rest is history. Dealers will deny that there is any issue with the car. Honda customer care would tell you that they are working on the fix. Once the fix is there, they will not notify you. You have to find out whether there was a fix, go to a dealer, tell them that there is a fix, they will deny it. Go back with proof. Then they will fix it, only to bring it back a month later because the same issue comes back again and again. Come on guys, it is more than 100 years that cars are being manufactured, and in 2015 you guys are making a piece of crap. I wonder how they were able to avoid litigations. Poor vibration isolation, poor internal instrument design, poor noise reduction. I have driven many old cars, none of them gave me this headache that I got from the vibrations of the driver seat.",neg
"We bought the 2016 Forester base model with 6 speed for the great vision out of the interior, interior space and manual trans. No other small SUV offers all that. We went to the San Francisco car show and sat in every single offering in this segment. They all were very nice vehicles but it came clear real quickly that many were lacking for what we wanted. neither my wife or I like sitting in a ""pod"" with a tall and full length console beside us. It feels inhibiting and makes the interior seem much smaller than it is. The Subaru was the clear winner here as it is very welcoming and plenty of room with a much lower console area. Their is a significant larger amount of glass and the view out the rear is superior. The CRV and Escape were awful for the rear/side view. The RAV has an odd stadium seating setup which combined with the sunroof makes for inhibited view from the rear. We also enjoyed that the base model Forester did NOT have a sunroof....which takes away headroom and again tightens interior dimensions. Last we wanted a manual trans. We both enjoy them and believe we are more engaged as drivers when using one. Indeed the Forster is the only one offering a manual save Mazda (If I remember correctly). After over a year of owning the Forster it has lived up to all our needs and it was less expensive when comparing like for like AWD small SUV's. Update: 2 years in its still the perfect choice for us!",pos
"We have owned our 2016 CR-V for about 8 mos.  In that time the windshield has cracked, mechanics failed to fully secure the oil filter so we had oil stains on our driveway -- and this was the first oil change for the car!  The vibration at idle is excessive; the main data screen is dim at cold startup; the driver's window will briefly engage without warning (when fully up it continues to engage up).  Finally, the tan seats are ridiculous!  Even a sweating water bottle leaves an indelible water stain!  Likely my only Honda vehicle.  Meanwhile, my F150 just runs like a clock!",neg
"I test drove the 2016 pilot lx awd. There is no headroom for someone 6'1"" or taller. The EX has power front seats but even then you find yourself looking at the visor. I have a 2014 CR-V and I can see the sky. Both have decent headroom the problem is the design of the 2016 Pilot leaves you looking right at the visor. Wow, and I wanted to buy one. It is a problem they decided to overlook. I guess I am leaving Honda because I want and need (towing) the midsize suv.",neg
"I have owned several Honda Pilots. I lease them for 3 years and at the end of the lease I get another one. NP. 2 days ago I went to my dealer thinking I would leave with another Pilot. Let me state here that I work in the construction trades so I have to be on construction sites every day AND I have to carry specialized testing equipment. This new Pilot is an abomination! They have changed it into a station wagon. If you are a Soccer Mom maybe its a better design but as a true ""UTILITY VEHICLE"" its a joke.",neg
"Remarkably quiet and smooth riding. Great  acceleration. Auto locking means that I do not have to remember to lock the Honda when I exit! USB ports allow unlimited recording on flash drives, (I have stored over 100 CD albums in my flash drives) Cup holders everywhere store air fresheners, sun block, tissues, etc. I love it, but enter and exit the garage slowly with only 1 1/4 inches of clearance on each side. Is this SUV too wide for your garage at 79.6""? Video behind the car while in reverse really helps and is bright and clear at night. Right side video with hash marks helps me see when it is safe to pull in front of a vehicle in the lane to the right. It is hard to get into the 3rd row seats unless you buy running boards; however, I do not use the third row seats. I have a painter's drop cloth behind the second row of seats and carry my dogs back there.",pos
"8 month after i saw mold under sunroof and dealer guys not found any problems,each month i have problems with the car",neg
The 2014 Toyota Highlander is a fun SUV to drive. I did my homework before purchasing and boy did it pay off ! My whole family loves driving it. The new interior is really roomy and awesome. Can't wait to go on the weekend to the beach ! Anyone who is really in the market for a new SUV should seriously look into this ALL new Highlander. It won't disappoint ...: ),pos
"I have had this car for three months. It is the best decision I made. It's road handling, fuel economy, cabin noise are all great. The power is adequate. Excellent storage. Also, it had the best handling and ride quality among all the cars I test drove (Pilot/Mazda CX9).",pos
"My husband traded my honda pilot for this piece of crap 2018 crv. If you wan t to drive a 1999 car, then buy this. no storage space in the back every thing is just going to fly around or you have to put the thing were your tire goes. camera suck if u use it u will hit something this camera show thing s are far away when they are really close, and it's blurry. I hate it with a passion worst thing my husband did to me and he financed it which makes matters worst.  Horrible!!!!! A very dissatisfied customer!!!!!",neg
"This is my first and last Subaru.  I have a 2015 Forester.  Bought it for the turbo.  Accelleration is great, but the touring suspension is firm, leading to a lousy ride.  Bluetooth rarely works the way it should - drops calls all the time.  Interior quality is terrible.  Vinyl on driver's seat is cracking.  Dealer blamed me - said it was a sharp object in my pocket.  It's a four inch rip - looks like a 20 year old car.  Brakes are terrible.  I hit them at high speeds and the rumble and shake.  Dealer said they were working fine.  It has been reliable, but the quality just isn't there.  Seat belts with child car /booster seats are hard to fasten - so much for kid friendly cars.  Maybe dogs are happier in Subarus.  Paint is thin and the steel dents easily.  Subaru dealers think they have good customer service, but they really don't.  I've waited three hours for an oil change (and that's with an appointment).  I'll be going back to driving Chevys again.",neg
"My 2017 Forester gave me exactly what I was looking for - good visibility out of windows, logical controls, rear cross traffic alert and blind spot.   Acceleration and power have been good.",pos
"I bought my Pilot in November 2015. Out the gate I have had problems with the entertainment system. Problems consist of hands free button not recognizing my voice, dropped calls, people saying it sounds like I'm in a wind tunnel (even though all the windows are up and A/C is off), radio stations not showing on the display, voice recognition system not being able to distinguish what name is being said, system randomly re-booting while driving, calls not being transferred to car system. There are more problems but I think you get the idea. I have an Iphone 6S (IOS 10.2.1). I have also tried paring a Samsung and LG phones to the system and still the problems exist. In the last 6 months I have had the entire info system replaced, the FM receiver replaced, and 2 software updates. Problems still exist. I have a case open with Honda USA and now (as of February 24th the dealer is saying that I have to live with the problems with the info system. I will be contacting Honda USA again. No one should have to live with a problem with a new vehicle especially after spending >$35k for the vehicle. In addition to the info system problems I am experience problems with the vehicle locking (or lack there of) while walking away. The dealer has replaced a sensor in the drivers door and a proximity sensor in the car but the problem still exists. Other issues include the wipers malfunctioning and the spin control system kicking in when the vehicle isn't spinning. I have owned Honda's in the past but they did a poor job on the new Pilots.

Update 3/13/17

On March 9, 2017 I was parked in a parking lot waiting for my daughter. As I started the vehicle I received 3 warnings which stated the following: 1) Brake system problem; 2) charging system problem; and 3) Anti-lock brake system problem. I had the vehicle towed to the nearest dealer through the Honda Emergency Road Service. The dealer is still working on the vehicle to figure out the problem.",neg
"Started using oil at around 50000:( Has anyone had issues with rear tires wearing prematurely?? 75000 mile tires only last 30000 miles. The alignment is fine. Owned a 92 Legacy, best car I ever owned. Thought Subaru was the best, guess I was wrong!!",neg
"I'll start with the good: Once it actually starts delivering power the 3.2 V6 has adequate power and returns good fuel mileage. The ride is quiet and I guess as close to serene as can be expected on-road. The 120v power outlet is nice. Now the bad: Throttle response is all over the place. It's impossible to drive this car smoothly because the throttle's behavior changes all the time based on whatever software decides, so you can't drive this car smoothly or with finesse. A quarter inch of foot movement might mean gentle acceleration one moment but then the same quarter inch of foot movement might mean vigorous acceleration another time because the car's software decided to react differently. That would almost be tolerable, except the 9 speed transmission is a joke. For one thing 9th gear isn't even possible below 80mph. But more crucially, the transmission doesn't shift like normal automatics, there are a couple shifts where you have absolutely no power for two or more seconds while it makes up its mind on what it's going to do. This is infuriating and unsafe. Even if I loved the rest of this vehicle, I would loathe it for the transmission. The car has a ton of ""Features"" but they're imbecilic, like a huge glass roof (the whole roof) with a roof rack above it? What's the point of that I can't put cargo on the glass and if I put a basket over the glass I can't see out so what is the point of the glass? It's stupid. I can start the car from the internet 1000 miles away... but what good does that do? That's ridiculous. I would rather if the car just had a transmission that didn't make me want to kill myself.",neg
I love it... just wish I could have afforded the power seat package like my other cars..   I have had four back surgeries and believe it or not... it is hard for me to bend and reach the manual lever and adjust the seat,pos
"I dont like this car. The seats are uncomfortable especially in this class. The radio is a nightmare to operate(Really Honda, zero buttons!?!?). It is capable of slightly above average performance if you enjoy mashing the throttle and holding it to the floor (Read has zero torque).  For the just below touring model to not have the good headlights is a crime( the running lights fool you into thinking you have HID's, just wait until the first drive in the dark!)
Fuel economy is not impressive. 
I rated value 3 out of 5 because of Honda reliability. Actual value for the money (based on enjoyment of said vehicle, 1 out of 5) I cant believe something that costs this much is so lacking in comfort and convenience. 
I know that Ford and dodge have to distract you with gadgets to get you into their cars, but my 2013 Flex (ecoboost!)had a much better driver/passenger experience. Its just a shame Ford and Dodge allow giant corporate style monopolies to run their dealerships as I would be pleased to drive their offerings. Thankfully the Honda dealership experience has been great so far.",neg
"Just recently purchased a new Forester Limited 2.5, my first Subaru. The seats are very comfortable, ride is VERY smooth, yet suspension doesn't feel sloppy. Many vehicles that takes bumps well give up on handling prowess. This Forester does not. This vehicle turns on a dime and feels very confident during spirited driving. In fact, I'd say this turning radius is better than my BMW 330i. The steering feedback is good too. It is not as tight as the CX5, but just felt better to me.  I believe Subaru tuned the 2017 and 2018 to have shorter travel on steering which makes it very easy and fun to drive. My BMW on the other hand is so tight you need two hand when turning fast making it less easy to drive...especially in parking lots.

I read reviews on this vehicle and I cannot believe the number of people that say this vehicle lags behind others in its class on interior design. First off, that is subjective. Secondly, I prefer the clean, Zen layout. I am not a fan of the busy, buttons everywhere style on some...like the Rav4 and Equinox. And the praised CRV with the shifter high on the dash instead of the floor. I don't think that looks good. One point I would agree is I wish it had Android and Apple play. Otherwise, the Infotainment system works great. 

One area the Forester conclusively wins is visability. No vehicle in its class can compare. Big windows everywhere. It feels very big inside. I also test drove the Outback and Crosstek and the Forester just felt more roomy and comfortable. 

I also saw where some said it was slower than some in its class. I didn't test drive them all, but I find it is plenty quick for merging onto a highway...and remember I also drive a BMW 330i. And if one needs more power there is a turbo version. But then you will need to use premium gas and lose mpg efficiency. No thanks on that. The 2.5 has enough for normal driving.",pos
"Corporate Eliminated the flip rear glass in '14 ... Deal breaker.  Toyota 4Runner has the power rear glass!  SUV ... U = utility.  Dog owners use this feature EVERY DAY!!!

Reliability is still MIA.   Currently own a 99 JGC ... Been following very closely long term USER reviews of each subsequent model release ... '14's QA was so bad, Chrysler fired their QA chief (who was subsequently picked up by Apple ... I can only imagine what's gonna happen to Apple QA).

Chrysler CUSTOMER SUPPORT gets a big fat 0. 

Dealership shops are still a full month booked handling back logged '14 transitions and Electronic issues.

If you're still hellbent on purchasing a '16 JGC, make sure you get the lifetime maxcare warranty ... You'll thank me at the 70k mile  (1C4RJFCT7DC646203!",neg
"Bought a new Jeep Cherokee 2015 Ltd FWD putting in 4293 miles.Recalled for the 1st month of owning it for a P56 Recall(Tranny reprogram).2 months after, the engine check light turned-on with only over 1000 miles on it.Brought it back to a dealer to have it check and only restarted the fault and dealer informed me, it should good.On its 4th month owning it, it happened again with transmission temp. going over 258Deg with a 7 error codes according from an OBD II.Brought it to the closes dealer and was told that they had to order a new transmission. Up to now, still waiting for it to get fix.Called the Jeep Co. and ask for a replacement.Jeep cant give me an answer until it is fix.Disappointing!",neg
"I can't stop raving about my new Highlander! I saw the Pilot and MDX at the dealers and read a lot about the other competitors, Explorer, Traverse, Acadia, etc.  It has more standard features than the base level MDX or even a comparable Pilot - for example, to get the 2nd row Captain's Chairs in the Pilot you have to go to the highest trim level or to get the Honda Sensing safety features you have to pay 1,000, also Navigation is extra (at least on the EX-L). I love all the standard safety features that are included in the Toyota (collision mitigation, lane departure warning, blind spot monitoring, etc.) and it comes with optional Captain's Chairs (which are very comfortable) on the XLE. Yes, the 3rd row seating is smaller than the Pilot but we don't intend to use it that often and when we do it will be mainly for children so that was not a big issue for us. The rear seat cargo room when the 3rd row is up is smaller than the Pilot but again, we don't anticipate that being a big issue and I believe it is bigger than the other cars in this class. The fuel economy is what you would expect for a car of this size and weight. I did not get the AWD on purpose because we don't need it and it just adds expense, but having said that, finding a FWD was very hard - I call my car the ""unicorn"" because it was so hard to find. I look forward to driven this car every time I get into it!",pos
"Extremely comfortable.  Good looking.  Proven reliability.  This SUV is great.  Zero complaints.  I did not like the Honda Pilot interior, nor the past reliability, nor the ""new"" engine, transmission of the Pilot.  Still zero complaints after almost 2 years, 22,000 miles.",pos
"If you enjoy a vehicle that rides like a buckboard, seats that extremely uncomfortable, has poor instrumentation, a unbelievably subpar stereo system then this is the vehicle for you. I could kick myself a  hundred times for not buying a Ford Edge.
  When I wrote the above lines we had 17,000 miles on the vehicle. Now we have 25,000 on it. My opinion of the vehicle hasn't changed. We were almost in a very bad crash. The vehicle handled superbly and we avoided the crash, but would still not consider buying another one.",neg
"We purchased the Elite trim to have the best of Honda's safety technology.  Our guests will enjoy the panoramic sun roof, but I don't anticipate the video ever being used. Wish that the engine shut off at stop lights could be disabled. Great, comfortable ride, we look forward to roadtripping, soon!",pos
"I'm in my 60's. I've had a lot of vehicles, mostly Jeeps. This is my favorite. Very quiet, very smooth riding, able to climb the toughest Jeep roads in SW Colorado.",pos
"Check out the front grill front fenders and parking lights all get loose fenders pull away from grill very loose had into dealer they did not fix problem .will be taking it back again .paid way too much for this vehicle for this to be happening this is my 3 rd hylander but my last one .very dissatisfied with Toyota paid $34,000",neg
"My second Toyota Highlander Limited. This year's model is even more comfortable, quiet, and well appointed. Only thing I don't like is that they removed the power outlet from the rear cargo area.",pos
"Drove  a 2005 Honda Pilot 244,000 miles and loved it every mile. I wanted to buy another Honda Pilot. Do not like the longer, lower to the ground body style. Also a BIG minus is that many safety features (Blind Spot monitoring and others) only available on the top two trims which have a funky 9 speed shift lever. Honda,you need to offer all safety on EXL model. You did away with the EXL Limited trim! 
Do not like having all that glass on the roof of my car (panoramic window). 
New Honda Pilot was a disapointment to me.. I bought from a different manufacturer. 
Troy Doder was a very knowledgeable sales person at Gillman Honda. He knows the Honda products; however the Honda Pilot is not the vehicle I wanted. If I wanted a pick up, Troy knows the Ridgeline. I wanted a Pilot... but not 2018 Pilot.",neg
"When the vehicle was new, we were very happy with it. It wasn't until we were stranded for 3 hours do to a transmission failure with 10,500 miles on the vehicle that we found out just how unreliable it would be. The Jeep was towed to a local Jeep dealer for repair. They provided excellent service by the way; five computer modules were upgraded and the problem appeared to be corrected. A day later, the problem reappeared, died while on a highway, and the vehicle went back to the shop. This time they determined that it would need a valve on the transmission that had failed. 
The unreliability of a vehicle with only 10,500 miles made me very nervous for the future. My wife and I were visiting Florida at the time and the thought of driving 1,400 miles to get home to upstate New York with a vehicle that could shut down any time during the trip prompted us to trade the vehicle immediately. To make matters worse, we lost half the value of the purchase price by trading a 9 month old vehicle, but felt that we had no choice! I have been a loyal  Chrysler/Jeep owner for many years but am severing my ties with Blevins dealership and any Chrysler products. It's obvious that Chrysler uses inferior components as evidenced by the multitude of people complaining on the internet of the same problem as we experienced.",neg
"I had owned 2003 honda CRV=constint repair vehecal was 6years old with 90k on it when I purchased it and had current recalls on it air bag in stering wheel electrical for wipers and electrical switches for window, also had reverse selenoid in transmission go bad, air conditioning system replaced 2 times, front breaks pads and rotors and rear breaks pads,cailpers and rotors, all window actuaters= motors, in 4.5 years cost of repairs was over 8000.00 so reliablity doesnt seam to be a priority for this vehical, have other american vehicals with much less cost to repair and more reliabilty, do extensive amount of reasearch before you purchase a vehical, hopefully you will find something you like that is reliable.",neg
"Love love this car , I have been driving it for a month and love it!",pos
I needed to have a smaller SUV and my Forester hits the mark for features and style. It behaves beautifully on the road including through snow and it has a nice tight turn ratio. I’m happy!,pos
"The transmission is horrible and the dealership says it is as designed and make no effort to correct the problem.  Our 16 year old was driving it and at times it would lurch foreword for no reaso, it is an accident waiting to happen.  The shift lever is easy to bump and if a passenger turns to the back seat it is easy to knock it from drive to neutral.  There is no lockout.  The fuel mileage is horrible, worse than my Challenger 5.7 Hemi, and the stall feature at stops is dangerous considering when you start the transmission can lurch foreword.  The Navigstion is inaccurate and inferior to the Dodge as is the entertainment package.  The Cargo area is small and the seats uncomfortable.  The car is a nuicense and a safety hazard and resale shows how poor the car is.  We just traded it in on a Chevy because, in my opinion,  it is too dangerous to drive.  This car also has unending recalls resulting in uncompensated lost work and expense taking it to an uncaring dealer.",neg
"We bought our 2016 Crystal Black Silica Forester LTD in January of 2016.   We had not looked at a Forester as we deemed it too much of a ""Family"" car.  One that Men don't usually drive!  (Sorry!)    But having reached the end of our ropes with other makes and models with one short-coming or another, we decided, OK, the Forester is EVERYWHERE, there MUST be a reason.  Well yeah there is! It is one great car and so much like my old 2003 Jeep Wrangler with utilitarian ways but OH SO stylish and elegant as well and the Harmon-Kardon 440a sound system rocks!      This ride is one great ride and the quality (at every glance and every turn I find another little special detail!)  is totally off the map. They didn't miss anything.   We love it and we'll probably buy another.   It's so much better than my 1984 Subaru 4x4 Turbo wagon!  That thing was a story in itself!  It was awful.  But, 32 years is a long time to hold a grudge.   The testament to Subaru is that we went back for more!   This car is one great car.   The moon-roof is one of the biggest in the business.  HUGE!    :)",pos
"This is the best car for the money, safety, features, fuel economy, and price.",pos
"If I can get you to understand one thing and only one thing,  it's DO NOT get a Cherokee unless it has factory towing AND the Trailhawk package.  

You can't add towing later to a unit that doesn't have the factory tow package.     I wish someone had told me that. 

The Trailhawk is the only model that actually has recovery points, at all..  so if you slide off the road in snow or get stuck in mud (this is an SUV after all right?) there's seriously not one thing to hook a tow strap onto front or rear on non-trailhawks.    Nothing.    You're screwed.   

This is a useless car for a lot of reasons,  and the biggest purchase regret of my life but I won't go into all the things I loathe about it - just... if you absolutely have to buy one of these stupid cars at least insist on towing and Trailhawk or you'll have a sack of garbage like mine.",neg
"I purchased a new 2015 Honda CRV in August 2015. I had read a review that stated it was the SUV of the year and some other publications seem to echo good quality... However it turns out there is a known issue with the 2015 version of the CRV that causes the car to vibrate. Its a issue with the new CVT and engine combination they used in the 2015 version of the CRV.  

I only test drove the car for a short time and did not notice the issue but it turns out that if you have the lights on and the AC on full you will not notice as it forces the car to be in a higher RPM range (all the time). I test drove this in the summer and so the AC was on. The day I went in to sign the final paperwork for the car I asked about the vibration issues as I had read some real reviews from real customers complaining about it and was told its nothing to worry about.  Well turns out that when it got colder I started to have more and more of the vibrations. I took the car in multiple times to have them try to fix it. None of the fixes completely resolves the issue it just makes them less noticeable. I even had the newest fix done in December 2015 where they had to replace parts of the car... to try and fix all 3 modes of the issue... Still not fixed this car was too expensive to just deal with. A 30k car should be basically perfect, thats premium car price range.

If I had been told the about the issue by the dealer I would not have purchased this car. I would have happily purchased the HRV or maybe even an accord. Now I have lost hours and hours of my life researching this issue and taking it in to get it fixed and its still not. I also asked the dealer if they would trade the CRV and they said they would not since they would then have to deal with it.  They also just told me to talk to Honda directly. (I am in contact with Honda directly now we will see where that goes...)

So to be fair this is in part Honda's issue but it was also the dealer that did not disclose the information to me. Otherwise the dealer did a decent job... price was average and they were nice enough but that does not matter given my car is not what I expected. I can't stand the vibration personally (some people claim to not notice). I am now going to have to take a loss of thousands of dollars trading it in on something else that does not vibrate. 

Take a look at what people on crvownersclub.com search form for ""CRV 2015 vibration""   I am not the only one...",neg
The passenger does not have full power front seat as the driver does. Very important to have the power lumbar and to raise the seat up!  And we do NOT want 3rd row. Make an option for bench seat and only seats 5!  Then we would have purchased.  We chose the FORD Edge Titanium because it has the features we need!!!!!,neg
"I have only had vehicle since March - no winter driving yet (live in Minnesota). The computer/transmission is current on recall updates except R27 (liftgate fire possibility).  So there are no transmission updates pending.  But, the vehicle has minimal deceleration with no trottle, and downhill on ice seems like it will be a real safety issue.  Going down hill with no trottle, tach gains RPM, and vehicle continues to accelerate dangerously if brake is not applied.  Putting transmission into ""manual"" control (say 3rd gear as top gear) does not help at all.  After reading the various reviews about transmission issues, it seems pretty worthless to talk to service people or customer reps.  I think maybe lawyers may be needed to shake these people up before we start seeing fatalities because of this poorly thought-out design.  Fiat-Chrysler should be buying them back.

Update May 10.  We made it through an easy winter... transmission still same -- unable to get downhill control without use of brakes.  Ready to check resale value soon.",neg
"Bought this car in Aug 2015 brand new car started out driving smoothly then at about 6000 miles or so I noticed the jeep began to drive different and then it got worse and worse, in October at 11000 miles being on the jeep I had to get the transmission replaced, the jeep began to drive like it once did go until January it began to jerk and accelerate on its own, just when I was going to make an appointment to get the car looked at the shifter locked on me causing to have to come to an abrupt stop luckily it was 5am when no one was out or I surely would've been in an accident I took the jeep in and they replaced the entire shifter, and did something to the brake vaccum pump  since then the car is still jerking and accelerating by itself especially when going down slight hills do not buy this car!",neg
"Strike 1- Styling, It simply looks like every other vehicle on the road. The interior is more of a mini van than SUV. There is no center arm rest or large storage area as in previous Pilots. It has mini van style arm rests.  Strike 2 - Too much unnecessary electronics such as the touch screen audio, push button start and electric tailgate.  (Are people really that lazy that they can not open and close the tailgate)  Strike 3 - Handling. This vehicle does not handle well. The steering is light and does not seem strong enough for a vehicle this size and weight. There is also a weird bottom weight feel. Out here in the country where I live, we have lots of winding roads. I have never had any car or truck handle so poorly and with so much body roll. There is no confidence when driving.  In my opinion, Honda has taken several steps backwards with the 2016 Pilot. It is not an improvement from the last 2 generations.",neg
This car does meet all of my needs. The only time I have anything less then great to say is when I am pulling onto the interstate sometimes I wish it had just a little more GO... other then that the car is amazing.,pos
"We purchased 2017 CR-V AWD Touring model and we are very satisfied with it. All the safety features included in such as Honda sensing and safety ratings on it gives us peace-of-mind. It gives me around 30mpg to/from work, partial HWY and partial city. Interior material is top quality for this category. Turbo engine gives ample power. Very happy with the purchase.",pos
Kelley Blue Book value award.  Elevated technology on board with collision control and warnings,pos
"No reviews mention the Sport, it is horrible! The engine has no power, you almost have to push the accelerator all the way down for passing. The transmission is NOT smooth when it shifts gears; I truly get sea sick in my car. I am currently looking to trade it in.",neg
"This highlander has start stop tech. Which absolutely sucks. The engine tries to stop running before the car comes to a stop. It hesitates on start up. The advertising misrepresents this feature. It is not safe. It does not save gas. Its a joke on the american public. The consumer should be able to turn this off permanently. I had a 2014 highlander which was a very good vehicle, however, i have told folks to stay away from the 2017 because of the start stop crap.",neg
"The 2017 models are sportier looking and a little lower to the ground than the older models.  Handles like a dream and the safety features are awesome.  Fuel economy for me is better than posted which is wonderful.  Overall, a great vehicle!",pos
This is my third jeep purchased.I am a die hard Jeep enthusiast! The 2017 Grand Cherokee Limited 6 cylinder is by far the bigger bang for my buck. Spent 3 hours in awe at Marinos Jeep store on the north-side. Trading in my 2014 was a great move. Keep up the good work! Special thanks to Allen and the whole team at Marino:),pos
This car is all I need- gets good mileage - comfortable for riding - and super hauling for miscellaneous stuff- and is very safe car to operate  - also good insurance rates,pos
"Don't buy the Honda CRV vehicle unless the fix is applied, There is serious vibration issue when the vehicle is idle, I paid $27000 for the new 2015 Honda CRV EX AWD thought I would be lucky to not have the vibration issue, but after 400 miles I have started seeing the vibration issue when ever you stop the vehicle at red light or the car is in idle mode, the front seats starts vibrating. I registered complaint but they say they are still working on the issue.
Very frustrated on the Honda Brand...More over the mileage is also low, I got only 23 miles per gallon which is much less that what they mention.",neg
I loved this car at first - it met all of my needs. But then guess what? Repair bills constantly for every little thing. Should have gotten a Rav4 or CRV!,neg
"Traded in my 2015 Rave 4 with 10k miles for 2017 Subaru Forester Touring. The ABS ""REALLLLY"" works faster than I could. Avoided a collision when a fool cut right in front of me. when my foot hit the brakes the pedal was already down with inches to spare.",pos
Purchased new. Had to have transmission replaced at 18k miles. This was covered under warranty. I am constantly bringing this car in for recalls and software updates. Led headlights have to be replaced by a dealer at 500 for bulb with labor.,neg
"After shopping around, unlike what you used to do with a sales person, there was NO negotiating the price of buying this vehicle anywhere. However, technology certainly played a role in the purchase of this vehicle and Edmunds.com was a huge help in locating the best deal in Southern California. We love our SUV! Thank you!",pos
"We bought our 2015 LE V6 AWD over two years ago. The reliability, comfort and looks all have been great. My wife loves this vehicle and she uses it for her daycare & our family. I just wish that the cloth material inside didn't get dirty so easily. Some other interior materials are a bit cheap too. I drive a LS430 so I guess I'm a bit spoiled but the materials inside my work Ford Fusion are better.  Great SUV overall.",pos
"We have had this Forester for 20 months and have driven it about 18,500 miles. We have the base model with a 6 speed manual transmission.  Adequate acceleration.  Decent gas mileage in the city and highway.  We are averaging about 27-29 mpg. Comfortable and smooth ride.  Very good visibility - much better than the Hyundai Tucson we previously owned.  It is great in the snow - we survived our first winter with it in Edmonton, Canada (we moved here from Colorado Springs, CO). The only very minor complaints we have are the dim lights in the storage area behind the back seats (seems to be a common problem with SUV's), the climate control knobs need to have better contrast to know which setting you are on and the bluetooth when paired with our Android and Apply phones is sometimes a bit spotty.  But these are minor irritants at most. We love this SUV.  It is our first Subaru.  We will definitely look for another Subaru when the time comes to purchase another vehicle.",pos
"I purchased my 2017 Honda CRV Touring AWD in June 2017. The day I went to take delivery the salesman was doing his walk around with me and showing me how to operate the car. They were all ready to let me drive off the lot when I pointed out that the drivers seat bolster was malformed and deflated. The mechanic comes out and says they never saw anything like that. So I take the car home and make an appointment to drop it off so they can disassemble the seat to find out what is wrong. After 3 days they get the parts and put the seat back together. I go to pick it up. They seat is ok. Not perfect and the nice tan leather interior is covered in black greasy hand prints. So they bring another guy out to clean it. Which should have been done before I even got there. Fast forward 6 months and it is time for the 5000 mile check up and oil change. I tell them I have been hearing lifter noises and a strange whining from the transmission. After an hour in the waiting room they take me out to the garage to show me the underneath of new car covered in some kind of fluid that is leaking from somewhere under the motor. They don't know what kind of fluid it is. So I have to leave my car while they try to figure out what is wrong with it. A week later I get a call saying they think it is oil and it is the rear main seal. They tell me it was probably like that since my last change, at which time I point out that this is the first oil change on my new car so they say it was probably installed wrong at the factory and has been leaking like that since I got it new off the lot. They also tell me they don't know what they sounds are that I was hearing. So I guess I was hearing things! 3 weeks later they finally have the car back together and are going to drive it for 50 miles and make sure that there is no more leak. I opened up a case with Honda Motor Corp. because I have serious doubts about the reliability of this vehicle since it has been like this since the factory how do I know what kind of damage it has suffered internally? They mechanics say they didn't see any metal chips in the oil but I still don't trust them. I will be getting rid of this car. I don't trust. Honda Quality has gone right done the toilet.",neg
